#This is a tab-delimited file. Additional Documentation can be found at http://www.mothur.org/wiki/MIMarks_Data_Packages.																		
#Please fill all the required fields indicated with '*'																		
#Unknown or inapplicable fields can be assigned NA value.																		
#You may add extra custom fields to this template. Make sure all the fields are separated by tabs.																		
#You may remove any fields not required (marked with '*'). Make sure all the fields are separated by tabs.																		
#You can edit this template using Microsoft Excel or any other editor. But while saving the file please make sure to save them as 'TAB-DELIMITED' TEXT FILE.																		
#Environmental:MIMARKS.specimen.host-associated.4.0																		
*sample_name	*organism	*collection_date	*biome	*feature	*material	*geo_loc_name	*lat_lon	*title	*seq_methods	samp_mat_process	*host	chem_administration	diet	genotype	samp_store_temp	sex	exp_day	mouse_id
NoAbs_m6576_d18	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 18 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	18	NoAbs_m6576
NoAbs_m6576_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	21	NoAbs_m6576
NoAbs_m6576_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	25	NoAbs_m6576
NoAbs_m6576_d3	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 3 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	3	NoAbs_m6576
NoAbs_m6576_d39	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 39 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	39	NoAbs_m6576
NoAbs_m6576_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	45	NoAbs_m6576
NoAbs_m6576_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	47	NoAbs_m6576
NoAbs_m6576_d73	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m6576 that received no antibiotics on day 73 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	73	NoAbs_m6576
NoAbs_m7264_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m7264 that received no antibiotics on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	0	NoAbs_m7264
NoAbs_m7264_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m7264 that received no antibiotics on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	25	NoAbs_m7264
NoAbs_m7264_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m7264 that received no antibiotics on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	41	NoAbs_m7264
NoAbs_m7264_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m7264 that received no antibiotics on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	46	NoAbs_m7264
NoAbs_m7264_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m7264 that received no antibiotics on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	69	NoAbs_m7264
NoAbs_m7264_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal NoAbs_m7264 that received no antibiotics on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	NoAbx	LabDiet 5001	C57BL/6	-80 C	male	70	NoAbs_m7264
StrepMetro_m7259_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	0	StrepMetro_m7259
StrepMetro_m7259_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	21	StrepMetro_m7259
StrepMetro_m7259_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	25	StrepMetro_m7259
StrepMetro_m7259_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	41	StrepMetro_m7259
StrepMetro_m7259_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	46	StrepMetro_m7259
StrepMetro_m7259_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	69	StrepMetro_m7259
StrepMetro_m7259_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	70	StrepMetro_m7259
StrepMetro_m7259_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7259 that received Streptomycin and Metroindazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	StrepMetro_m7259
StrepMetro_m7260_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	0	StrepMetro_m7260
StrepMetro_m7260_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	21	StrepMetro_m7260
StrepMetro_m7260_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	25	StrepMetro_m7260
StrepMetro_m7260_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	41	StrepMetro_m7260
StrepMetro_m7260_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	46	StrepMetro_m7260
StrepMetro_m7260_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	69	StrepMetro_m7260
StrepMetro_m7260_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	70	StrepMetro_m7260
StrepMetro_m7260_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7260 that received Streptomycin and Metroindazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	StrepMetro_m7260
StrepMetro_m7261_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	0	StrepMetro_m7261
StrepMetro_m7261_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	21	StrepMetro_m7261
StrepMetro_m7261_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	25	StrepMetro_m7261
StrepMetro_m7261_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	41	StrepMetro_m7261
StrepMetro_m7261_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	46	StrepMetro_m7261
StrepMetro_m7261_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	69	StrepMetro_m7261
StrepMetro_m7261_d73	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day 73 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	73	StrepMetro_m7261
StrepMetro_m7261_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7261 that received Streptomycin and Metroindazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	StrepMetro_m7261
StrepMetro_m7262_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	0	StrepMetro_m7262
StrepMetro_m7262_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	21	StrepMetro_m7262
StrepMetro_m7262_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	25	StrepMetro_m7262
StrepMetro_m7262_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	41	StrepMetro_m7262
StrepMetro_m7262_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	46	StrepMetro_m7262
StrepMetro_m7262_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	69	StrepMetro_m7262
StrepMetro_m7262_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	70	StrepMetro_m7262
StrepMetro_m7262_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7262 that received Streptomycin and Metroindazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	StrepMetro_m7262
StrepMetro_m7263_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	0	StrepMetro_m7263
StrepMetro_m7263_d21	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 21 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	21	StrepMetro_m7263
StrepMetro_m7263_d25	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 25 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	25	StrepMetro_m7263
StrepMetro_m7263_d41	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 41 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	41	StrepMetro_m7263
StrepMetro_m7263_d46	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 46 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	46	StrepMetro_m7263
StrepMetro_m7263_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	69	StrepMetro_m7263
StrepMetro_m7263_d70	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day 70 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	70	StrepMetro_m7263
StrepMetro_m7263_dneg8	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal StrepMetro_m7263 that received Streptomycin and Metroindazole on day -8 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep/Met	LabDiet 5001	C57BL/6	-80 C	male	-8	StrepMetro_m7263
Strep_NT1_d0	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day 0 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	0	Strep_NT1
Strep_NT1_d45	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day 45 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	45	Strep_NT1
Strep_NT1_d47	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day 47 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	47	Strep_NT1
Strep_NT1_d5	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day 5 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	5	Strep_NT1
Strep_NT1_d69	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day 69 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	69	Strep_NT1
Strep_NT1_d74	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day 74 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	74	Strep_NT1
Strep_NT1_dneg7	mouse gut metagenome	2013	mouse gut	feces	feces	USA: Michigan: Ann Arbor	42.2820973 N 83.7338904 W	Animal Strep_NT1 that received Streptomycin on day -7 of the model	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	http://www.mobio.com/images/custom/file/protocol/12955.pdf	Mus musculus	Strep	LabDiet 5001	C57BL/6	-80 C	male	-7	Strep_NT1
